"id_evento","data_publicacao","fonte","titulo","pagina","municipio","localidade","tipo_camada","dimensao_analitica","tipo_relacao_variavel","codigo_variavel","nivel_criticidade","observacao","aproximacao_variavel","nota_analista","cod_loteamento","nivel_confianca_loteamento","papel_no_ciclo","id_caso_pressao","entra_ipst"
"TL_20260116_002","2026-01-16","Tribuna Liberal","PM reage e mata homem armado durante briga em bar do Jardim Amanda em Hortolândia","6","Hortolândia","Jardim Amanda","PRESSAO_SOCIAL","capital_humano","direta","SMIDS_EXT","alerta","dado_auditavel","","Primeiro registro do ciclo CH_VIOLENCIA_ARMADA_HORTO_2026 no corpus. Briga em bar do Jardim Amanda em 15/01/2026 (quinta-feira): dois homens em discussão → disparo atingiu frequentador no braço → PM interveio → agressor apontou arma contra policiais → PM efetuou tiro na cabeça em legítima defesa → agressor encaminhado ao Hospital Estadual Sumaré → óbito. Vítima colateral (braço): encaminhada ao Hospital Municipal de Hortolândia. R21: violência letal com arma de fogo → NUNCA contextual → tipo_relacao_variavel = direta. Condição A satisfeita: PRESSAO_SOCIAL + alerta + dado_auditavel. Polícia Civil investiga circunstâncias e causas. cod_loteamento: Jardim Amanda; nivel_confianca_loteamento: alto (explicitamente mencionado). Nota: evento ocorreu no mesmo território do CRAS Amanda (E3) e da ação UVZ dengue (E5 edicao 9652). | edicao=9653","nao_identificado","baixo","emergencia","CH_VIOLENCIA_ARMADA_HORTO_2026","sim"
"TL_20260116_003","2026-01-16","Tribuna Liberal","Hortolândia promove curso de Assistente de Recursos Humanos com 30 vagas no CRAS Amanda","6","Hortolândia","Jardim Amanda II","GOVERNANCA","renda_trabalho","indireta","GOV_MUNICIPAL","baixa","dado_auditavel","","30 vagas; faixa etária 16+; 160h/aula; período: 02/02 a 09/04/2026; horário: 13h30 às 17h; local: CRAS Amanda, Av. Tarsila do Amaral 540, Jardim Amanda II; parceria Fundo Social de Solidariedade + SENAI. Conteúdo: recrutamento, admissão, rotinas trabalhistas, folha de pagamento. Segundo curso mencionado: alvenaria com função estrutural (construção civil), também pelo Fundo Social. Inscrições via link Google Forms. R22: ação estrutural de qualificação sem gatilho de pressão social → nao_aplicavel. Potencial proxy RT: empregabilidade e formalização de mão de obra em loteamento CadÚnico de alta concentração cadastral. cod_loteamento: Jardim Amanda II; nivel_confianca_loteamento: alto. | edicao=9653","nao_identificado","baixo","nao_aplicavel","","nao"
"TL_20260116_004","2026-01-16","Tribuna Liberal","Deputado Dalben questiona estudos estaduais sobre transferência do 48°BPM/I de Sumaré para Hortolândia","7","Hortolândia","nao_identificado","GOVERNANCA","capital_humano","latente","GOV_ESTADUAL","media","contexto_sociopolitico","","Secretaria Estadual de Segurança Pública estuda viabilidade de transferência do 48°BPM/I de Sumaré para Hortolândia. Deputado Dirceu Dalben (Cidadania) manifesta oposição e solicita ao governador Tarcísio de Freitas que reavalie os estudos. Posição do deputado: manter batalhão em Sumaré + criar nova unidade em Hortolândia = solução correta. Relevância para IVS-H: (1) reconhecimento explícito pelo nível estadual de que Hortolândia tem déficit de infraestrutura de segurança pública; (2) Hortolândia em 'pleno crescimento' sem cobertura policial de batalhão próprio (Dalben); (3) potencial futura governança GOV_ESTADUAL com impacto direto em capital_humano. R22: estudos em andamento sem gatilho de pressão → nao_aplicavel. Aguardar decisão para promover para GOVERNANCA indireta ou direta. cod_loteamento: nao_identificado; nivel_confianca_loteamento: baixo. | edicao=9653","nao_identificado","baixo","nao_aplicavel","","nao"
"TL_20260117_001","2026-01-17","Tribuna Liberal","Chuvas intensas de 93","2 mm em 48 horas causam transtornos e fecham parques em Hortolândia","5","Hortolândia","nao_identificado","PRESSAO_SOCIAL","infraestrutura_urbana","direta","SMIDS_EXT","alta","","sim - Condicao B | edicao=9654","nao_identificado","baixo","dado_auditavel","emergencia","CH_CHUVAS_VERAO_HORTO_2026"
"TL_20260117_002","2026-01-17","Tribuna Liberal","Prefeitura fecha parques e ativa Operação SP Alerta Chuvas de Verão em Hortolândia","5","Hortolândia","nao_identificado","GOVERNANCA","infraestrutura_urbana","indireta","GOV_MUNICIPAL","media","dado_auditavel","","R22 satisfeita: chuvas = pressão identificável. Ação: fechamento imediato dos parques Irmã Dorothy e Observatório Ambiental por medida de segurança (solo encharcado + risco de quedas de árvores/deslizamentos). Decreto: Operação SP Alerta Chuvas de Verão 2025-2026, Defesa Civil. Critério declarado de interdição: solo encharcado + possibilidade de quedas e deslizamentos; reabertura: 24h após cessação e vistoria técnica. Secretária Eliane Nascimento (Meio Ambiente e Desenvolvimento Sustentável) comunicou orientações. Parque Chico Mendes: sem fechamento formal mas com alerta. Parques entregues em 2025 (Irmã Dorothy, Campo da Mina) fazendo parte do estoque de infraestrutura de lazer vulnerável a eventos climáticos. cod_loteamento: nao_identificado; nivel_confianca_loteamento: baixo. | edicao=9654","nao_identificado","baixo","resposta","CH_CHUVAS_VERAO_HORTO_2026","nao"
"TL_20260117_003","2026-01-17","Tribuna Liberal","Processo seletivo da Arcor em Hortolândia mobiliza mais de 300 candidatos no Jardim Santa Rita","5","Hortolândia","Jardim Santa Rita","GOVERNANCA","renda_trabalho","indireta","GOV_MUNICIPAL","media","dado_auditavel","","300+ fichas preenchidas; 150+ candidatos pré-aprovados para etapas seguintes. Vagas: área produtiva da Arcor (Campinas), temporárias — demanda da campanha Páscoa 2026. Local: Jardim Santa Rita. Articulação: vereador Clodoaldo Santos da Silva (Podemos) + agência de empregos Expert. Nota: iniciativa da Câmara Municipal (não da Prefeitura executiva), mas registrada como GOV_MUNICIPAL pela abrangência de políticas de emprego municipais. Potencial proxy RT: volume expressivo de candidatos sugere reserva de mão de obra ativa mas não formalizada no território. cod_loteamento: Jardim Santa Rita; nivel_confianca_loteamento: alto. | edicao=9654","nao_identificado","baixo","nao_aplicavel","","nao"
"TL_20260117_004","2026-01-17","Tribuna Liberal","Viaduto da Vila Real entra na fase final das obras e será entregue à população em fevereiro","9","Hortolândia","Vila Real","GOVERNANCA","infraestrutura_urbana","indireta","GOV_MUNICIPAL","baixa","dado_auditavel","","Obra 90% concluída; entrega prevista: final de fevereiro 2026; investimento total: R$60M; executor: Rumo Logística. Ligação: Rodovia SP-101 (Jornalista Francisco Aguirre Proença) → Rodovia Anhanguera. Impacto territorial: integra região central de Hortolândia a Sumaré e Anhanguera. Contexto histórico: 'população espera por mais de 40 anos' (prefeito Zezé Gomes). Vistoria: prefeito Zezé Gomes + dep. federal Jonas Donizette (PSB) + dep. estadual Dirceu Dalben (Cidadania). sinal_desfecho justificado: obra 90% concluída com prazo concreto = indício jornalístico de resolução de demanda histórica. id_caso_pressao: IU_MOBILIDADE_VILAREAL_HIST registra ciclo de pressão histórica cujo primeiro corpus entry é este próprio sinal_desfecho (ausência de registros anteriores não invalida o ciclo — R26). Integra conjunto de obras: Superviário, Jd. Nova Europa, Rosolém, Av. Panaíno, Av. Santana/Bandeirantes. cod_loteamento: Vila Real; nivel_confianca_loteamento: alto. | edicao=9654","nao_identificado","baixo","sinal_desfecho","IU_MOBILIDADE_VILAREAL_HIST","nao"
"TL_20260117_005","2026-01-17","Tribuna Liberal","Reestruturação do Campo da Mina avança para 75% concluído e complexo esportivo do Jardim Amanda se consolida","9","Hortolândia","Jardim Amanda","GOVERNANCA","capital_humano","indireta","GOV_MUNICIPAL","baixa","dado_auditavel","","75% concluído em 17/01 (vs 50% em dez/2025: +25% em <1 mês). Campo de futebol: novo gramado (95m x 55m), alambrados, portões, vestiários modernizados, muro de arrimo + escadaria prevista. Campo society anexo: 90%+ concluído (>1.000m², grama artificial, arquibancadas ~200 pessoas). Integrado ao Parque Socioambiental (1ª etapa entregue dez/2025). Competições oficiais previstas para retomada em 2026 (Copa Amanda, divisões de futebol amador). Campos principais da cidade fechados até março para manutenção de gramados. Acumulação territorial Jardim Amanda: parque socioambiental + campo de futebol + campo society + CRAS Amanda + UVZ dengue + CadÚnico. cod_loteamento: Jardim Amanda; nivel_confianca_loteamento: alto. | edicao=9654","nao_identificado","baixo","nao_aplicavel","","nao"
"TL_20260117_006","2026-01-17","Tribuna Liberal","Dois homens são presos por tráfico de drogas no Jardim Santiago em Hortolândia","8","Hortolândia","Jardim Santiago","PRESSAO_SOCIAL","capital_humano","direta","SMIDS_EXT","alta","dado_auditavel","","Primeiro registro do ciclo CH_TRAFICO_HORTO_2026 no corpus. Dois homens presos em flagrante, Rua Acerola, Jardim Santiago. Um suspeito tentou fugir ao ver a viatura. Apreensões: drogas + rádios comunicadores + dinheiro. Confissão: atuavam juntos na venda de entorpecentes no local. Presença de rádios comunicadores indica organização: não é tráfico individual isolado = satisfaz R25 (fenômeno coletivo, com potencial de recorrência). R21 não se aplica (sem violência letal neste registro). R23: série histórica de prisões por tráfico estruturável por período. Condição B: impacto coletivo na segurança do loteamento + mensurável (n° prisões, quantidades) + série temporal → entra_ipst = avaliar (aguardar consolidação de mais registros no ciclo para promover a sim). cod_loteamento: Jardim Santiago; nivel_confianca_loteamento: alto. | edicao=9654","nao_identificado","baixo","emergencia","CH_TRAFICO_HORTO_2026","avaliar"
"TL_20260117_007","2026-01-17","Tribuna Liberal","Hortolândia abre inscrições para curso de alvenaria estrutural com 20 vagas no Remanso Campineiro","9","Hortolândia","Remanso Campineiro","GOVERNANCA","renda_trabalho","indireta","GOV_MUNICIPAL","baixa","dado_auditavel","","20 vagas; 18+; 80h; início: 19/01 até 18/02/2026; horário: 8h às 12h; local: Unidade II do Fundo Social, Rua Alda Lourenço 353, Remanso Campineiro; parceria Fundo Social de Solidariedade + SENAI. Conteúdo: alvenaria com função estrutural, técnicas para obras residenciais e comerciais. Inscrições até 19/01 via Google Forms. Nota: terceiro registro de cursos de qualificação profissional em dois dias (E3 edicao 9653: RH/CRAS Amanda; E3 edicao 9654: Arcor/Jd. Santa Rita; E7 edicao 9654: alvenaria/Remanso Campineiro) — padrão de início de ano letivo com oferta concentrada de qualificação. Territórios distintos cobertos: Jardim Amanda II, Jardim Santa Rita, Remanso Campineiro. cod_loteamento: Remanso Campineiro; nivel_confianca_loteamento: alto. | edicao=9654","nao_identificado","baixo","nao_aplicavel","","nao"
"TL_20260118_001","2026-01-18","Tribuna Liberal","Justiça condena ex-servidor público de Hortolândia por uso irregular de veículo oficial","4","Hortolândia","nao_identificado","GOVERNANCA","capital_humano","contextual","GOV_MUNICIPAL","baixa","contexto_sociopolitico","","Prefeitura de Hortolândia ajuizou ação e obteve sentença favorável (juiz Rafael Imbrunito Flores, 1ª Vara Cível). Ex-servidor: utilizou veículo locado pelo município após exoneração; cometeu dezenas de infrações de trânsito (incluindo em Mongaguá/litoral — uso para fins particulares); realizou abastecimentos usando dados de outros servidores. Prejuízo quantificado: R$27.962,26 (ressarcimento com correção + juros Selic). Sanções adicionais: suspensão de direitos políticos por 6 anos; multa civil equivalente ao dano; proibição de contratar com poder público por 4 anos. Conduta classificada pelo juiz como dolosa ('reiterada e consciente'). Ex-servidor já havia sido demitido a bem do serviço público anteriormente. Nota analítica: caso individual e encerrado; incluído como registro de qualidade institucional/controle interno (Prefeitura como autora da ação = capacidade de enforcement). R24: evento administrativo/judicial isolado sem efeito sistêmico → entra_ipst = nao. cod_loteamento: nao_identificado; nivel_confianca_loteamento: baixo. | edicao=9655","nao_identificado","baixo","nao_aplicavel","","nao"
"TL_20260118_002","2026-01-18","Tribuna Liberal","Estado coloca em consulta pública concessão de barragens da Bacia PCJ que abastecerão Hortolândia e região","5","Regional","Regional","GOVERNANCA","infraestrutura_urbana","latente","GOV_ESTADUAL","media","dado_auditavel","","Consulta pública aberta até 10/02/2026. Projeto: Concessão de Drenagem e Segurança Hídrica — Barragens da Bacia PCJ; pacote estadual de ~R$25 bilhões. Investimento estimado na concessão: R$1,9 bilhão ao longo de 30 anos. Beneficiários diretos: Sumaré, Hortolândia, Paulínia, Monte Mor e Americana (21 municípios total). Estruturas: barragens de Pedreira e Duas Pontes + Unidade de Tratamento Rio Camanducaia. Ganhos esperados: até 17 mil litros/segundo com regularização de vazões dos rios Camanducaia e Jaguari. Contexto: municípios dependentes do Sistema Cantareira para abastecimento; barragens de Pedreira e Amparo em construção. Objetivo declarado: reduzir dependência do Cantareira + resiliência a eventos climáticos extremos. Relevância para IVS-H: (1) segurança hídrica de longo prazo é proxy para IU (saneamento, abastecimento); (2) interseção com ciclo CH_CHUVAS_VERAO_HORTO_2026 — enchentes e secas têm mesma dimensão analítica; (3) privatização levanta questões sobre tarifas futuras (impacto RT para famílias vulneráveis). Tipo latente: projeto em consulta pública, sem decisão. Monitorar edital e adjudicação. cod_loteamento: nao_identificado; nivel_confianca_loteamento: baixo. | edicao=9655","nao_identificado","baixo","nao_aplicavel","","nao"
"TL_20260120_001","2026-01-20","Tribuna Liberal","Hortolândia inicia Análise de Densidade Larvária do Aedes aegypti em 3.000 imóveis","9","Hortolândia","nao_identificado","GOVERNANCA","capital_humano","indireta","GOV_MUNICIPAL","media","dado_auditavel","","R22 satisfeita: CH_DENGUE_2026 como gatilho (verão + Aedes ativo). ADL: metodologia sistemática feita 3x/ano (janeiro, julho, outubro). 600 imóveis visitados por região × 5 regiões = 3.000 imóveis total. Sorteio define quarteirões por região. Resultado gera Índice de Breteau (larvas por imóvel): 0-1 = baixo; 1-4 = médio; acima de 4 = alto. DADO CRÍTICO: índice Breteau obtido em janeiro de 2025 foi 6.2 — considerado ALTO. Este baseline será fundamental para comparar com o resultado de jan/2026 quando divulgado. Previsão: 15 dias para conclusão (condicionado às chuvas). UVZ = Unidade de Vigilância de Zoonoses, órgão da Secretaria de Saúde. Moradores orientados a permitir entrada dos agentes (identificados com crachá + uniforme; dúvidas: (19) 3897-3312 / 3897-5974). Vacinação dengue disponível nas UBSs para 6-16 anos das 7h30 às 15h30. cod_loteamento: nao_identificado (ação em todas as 5 regiões da cidade); nivel_confianca_loteamento: baixo. | edicao=9656","nao_identificado","baixo","resposta","CH_DENGUE_2026","nao"
"TL_20260120_002","2026-01-20","Tribuna Liberal","PAT de Hortolândia abre a semana com 33 vagas de emprego","9","Hortolândia","Jardim Metropolitan","GOVERNANCA","renda_trabalho","indireta","GOV_MUNICIPAL","baixa","dado_auditavel","","33 vagas: 20 operador de telemarketing; 12 operador de máquinas fixas; 1 soldador. Candidaturas: online (Portal Emprega Brasil) ou presencial no PAT, Praça de Atendimento do Paço Municipal, Rua Professora Celina Franceschini Bueno 100, Jardim Metropolitan; seg-sex 8h-16h30. Documentação presencial: RG + CPF + CTPS (físico ou digital); currículo e comprovante residência opcionais. Contexto histórico: 2º Feirão de Empregos (outubro/2025) = 2.000 pessoas atendidas, 70 empresas, 3.000 vagas disponibilizadas. Perfil das vagas desta semana: operações industriais/serviços (telemarketing + máquinas + solda) — compatível com perfil produtivo da mão de obra CadÚnico. cod_loteamento: Jardim Metropolitan; nivel_confianca_loteamento: alto. | edicao=9656","nao_identificado","baixo","nao_aplicavel","","nao"
"TL_20260120_003","2026-01-20","Tribuna Liberal","Motociclista morre após bater em carro capotado na Rodovia SP-101 que liga Campinas a Hortolândia","9","Regional","Regional","PRESSAO_SOCIAL","capital_humano","direta","SMIDS_EXT","alerta","dado_auditavel","","Colisão múltipla (3 veículos) na SP-101 (Rodovia Jornalista Francisco Aguirre Proença), km 5, madrugada de 19/01. Dinâmica: carro capotou + ficou parado nas faixas 1 e 2 → motocicleta não desviou → colisão → motociclista lançado ao chão → resgatado mas foi a óbito. Terceiro veículo também colidiu. R21: morte + acidente viário = direta, NUNCA contextual. Nota analítica: em 14/01 (9651 E4), este ciclo havia recebido sinal_desfecho com base em queda de -26,7% nas mortes regionais jan-mar/2025 vs jan-mar/2024. Esta morte em jan/2026 indica que o ciclo permanece ativo → agravamento revisa a perspectiva de desfecho. Relevância para Hortolândia: SP-101 é o eixo principal de acesso/saída da cidade em direção a Campinas — via utilizada por parcela significativa dos trabalhadores CadÚnico. Condição A: PRESSAO_SOCIAL + alerta + dado_auditavel. cod_loteamento: nao_identificado (rodovia); nivel_confianca_loteamento: baixo. | edicao=9656","nao_identificado","baixo","agravamento","CH_MORTES_TRANSITO_REGIONAL_2025","sim"
"TL_20260120_004","2026-01-20","Tribuna Liberal","Homem é preso por violência doméstica e tráfico de drogas no Jardim São Sebastião em Hortolândia","9","Hortolândia","Jardim São Sebastião","PRESSAO_SOCIAL","capital_humano","direta","SMIDS_EXT","alerta","dado_auditavel","","Primeiro registro do ciclo CH_VIOLENCIA_DOMESTICA_HORTO_2026 no corpus. Ocorrência: sábado 17/01, Jardim São Sebastião. Dinâmica: PM acionada após denúncia de violência doméstica → vítima relatou drogas na residência → 176g maconha apreendida → agressor preso. Desfecho vítima: crise convulsiva durante atendimento; socorrida pelo Samu. R21: risco grave à integridade física (crise convulsiva = emergência médica) → NUNCA contextual → direta. Condição A: PRESSAO_SOCIAL + alerta + dado_auditavel. Dupla natureza do evento: violência doméstica (primária) + tráfico (secundário — revelado pela própria vítima). Para fins de ciclo: registrado como CH_VIOLENCIA_DOMESTICA_HORTO_2026 por ser a motivação principal e por ter maior relevância para análise de vulnerabilidade familiar CadÚnico. R25: violência doméstica é fenômeno coletivo, recorrente, altera condições de segurança das famílias vulneráveis. cod_loteamento: Jardim São Sebastião; nivel_confianca_loteamento: alto. | edicao=9656","nao_identificado","baixo","emergencia","CH_VIOLENCIA_DOMESTICA_HORTO_2026","sim"
"TL_20260120_005","2026-01-20","Tribuna Liberal","Dupla é presa por tráfico de drogas no Jardim Amanda em Hortolândia","9","Hortolândia","Jardim Amanda","PRESSAO_SOCIAL","capital_humano","direta","SMIDS_EXT","alta","dado_auditavel","","Segunda entrada do ciclo CH_TRAFICO_HORTO_2026 (primeiro: E6 edicao 9654, Jardim Santiago). Ocorrência: domingo 18/01, Jardim Amanda. Dois homens presos em flagrante; tentativa de fuga + perseguição a pé. Apreensões: maconha + cocaína + dry + celular. Caracterização: 'área conhecida pelo comércio de entorpecentes' — linguagem jornalística confirma fenômeno recorrente e territorialmente identificado (R25 reforçado). Acumulação territorial Jardim Amanda: dengue (E4+E5/9651), abrigos vandalizados (E2+E3/9652), homicídio por arma de fogo (E2/9653), CRAS/CadÚnico (E3/9653), complexo esportivo (E5/9654), agora tráfico estabelecido. O Jardim Amanda emerge como território prioritário para análise de vulnerabilidade multidimensional no Atlas Social. entra_ipst: avaliar — com duas entradas no ciclo a série começa a se consolidar; considerar promover a sim na próxima entrada. cod_loteamento: Jardim Amanda; nivel_confianca_loteamento: alto. | edicao=9656","nao_identificado","baixo","agravamento","CH_TRAFICO_HORTO_2026","avaliar"
"TL_20260120_006","2026-01-20","Tribuna Liberal","Estado define audiências públicas para concessão da Bacia Hidrográfica do PCJ com impacto direto em Hortolândia","3","Regional","Regional","GOVERNANCA","infraestrutura_urbana","latente","GOV_ESTADUAL","media","dado_auditavel","","Atualização de E2 (edicao 9655). Datas confirmadas das audiências públicas: (1) presencial — 29/01/2026, 14h, sede da Prefeitura de Campinas; inscrições até 28/01 via site SPI; (2) online — 02/02/2026, 10h; inscrições até 30/01. Consulta pública permanece aberta até 10/02 (contribuições por escrito: segurancahidricasarpcj@cpp.sp.gov.br). Projeto: Concessão Drenagem e Segurança Hídrica: Barragens, Bacia PCJ, R$25 bilhões estaduais + R$1,9 bilhão na concessão em 30 anos. Parceiros: SPI + SEMIL + SP Água. Hortolândia nomeada entre os cinco municípios com reflexos diretos. Nota analítica: publicação das datas no Diário Oficial do Estado confirma avanço do processo → mantém classificação latente mas sinaliza aproximação da decisão. Monitorar publicação do edital (após 10/02). cod_loteamento: nao_identificado; nivel_confianca_loteamento: baixo. | edicao=9656","nao_identificado","baixo","nao_aplicavel","","nao"
"TL_20260120_007","2026-01-20","Tribuna Liberal","Trecho da Estrada Municipal Valêncio Calegari fica interditado para obras do Data Center da Microsoft","3","Hortolândia","nao_identificado","GOVERNANCA","infraestrutura_urbana","indireta","GOV_MUNICIPAL","baixa","dado_auditavel","","Atualização de E8 (edicao 9651). Interdição ativa: trecho entre Honda (Sumaré) e portal Av. São Francisco de Assis/Pague Menos (Hortolândia). Agentes de trânsito no local para orientação. Obras de duplicação + finalização de marginal para acesso/saída da Microsoft. DADO RT NOVO: Data Center Microsoft = ~300.000m², Parque Santo Antônio (Sumaré); ~50 empregos diretos. Para IVS-H: 50 empregos diretos em empresa de alto valor agregado na fronteira Sumaré-Hortolândia é sinal de RT latente. Monitorar impacto nos dados de emprego formal da região (CAGED) para futura proxy RT_02. cod_loteamento: nao_identificado (divisa Sumaré-Hortolândia, área industrial); nivel_confianca_loteamento: baixo. | edicao=9656","nao_identificado","baixo","nao_aplicavel","","nao"
"TL_20260122_001","2026-01-22","Tribuna Liberal","Descongela servidores - Lei Complementar 226","05","Hortolandia","nao_identificado","GOVERNANCA","renda_trabalho","indireta","GOV_MUNICIPAL","media","dado_auditavel","","resumo=Hortolandia sera a 1a da RMC a cumprir a Lei Complementar 226/2026 pagando retroativos de quinquenio e licenca-premio a servidores suspensos durante pandemia mai 2020-dez 2021; total aprox R$ 232 mil lancado na folha de janeiro; prefeito Zeze Gomes anuncia em reuniao com Sindicato dos Servidores; secretaria Ieda Manzano confirma levantamento caso a caso | tipo_abrangencia=local | polaridade_evento=positivo | tipo_origem_evento=administracao","nao_aplicavel","nao_aplicavel","REVISAR","","REVISAR"
"TL_20260122_002","2026-01-22","Tribuna Liberal","SuperAcao SP - R$ 6.1 mi para assistencia social regional","04","Regional","nao_identificado","GOVERNANCA","capital_humano","indireta","GOV_ESTADUAL","media","impacto_regional_hortolandia","","resumo=Estado libera R$ 6.1 mi em 2a parcela do SuperAcao SP para Sumare Paulinia Americana Nova Odessa e Monte Mor; criterios incluem porte populacional e familias no CadUnico; recursos destinados a CRAS CREAS e SCFV; expectativa de 105 mil familias beneficiadas em SP ate 2027 com investimento superior a R$ 1.5 bi | tipo_abrangencia=regional | polaridade_evento=positivo | tipo_origem_evento=administracao","nao_aplicavel","nao_aplicavel","REVISAR","","REVISAR"
"TL_20260122_003","2026-01-22","Tribuna Liberal","Dengue 2026 - quadro inicial e alerta epidemiologico","06","Hortolandia","nao_identificado","PRESSAO_SOCIAL","capital_humano","direta","SMIDS_EXT","alerta","dado_auditavel","","resumo=Regiao tem 22 casos confirmados nos primeiros 21 dias de 2026 sendo 4 em Hortolandia; infectologista Artemis Kilaris alerta que quadro timido gera falsa sensacao de seguranca apos periodo de seca; chuvas de janeiro devem acelerar reproducao do Aedes aegypti em cerca de uma semana; 2025 encerrou com 6.921 casos e 8 mortes em Hortolandia; prefeitura inicia ADL visitando 3.000 imoveis | tipo_abrangencia=local | polaridade_evento=negativo | tipo_origem_evento=saude","nao_aplicavel","nao_aplicavel","REVISAR","","REVISAR"
"TL_20260122_004","2026-01-22","Tribuna Liberal","Nova concessao transporte coletivo e frota eletrica 2026","08","Hortolandia","nao_identificado","GOVERNANCA","infraestrutura_urbana","indireta","GOV_MUNICIPAL","baixa","impacto_latente","","resumo=Prefeitura planeja nova concessao do transporte coletivo por 30 anos; audiencia publica em 12/02 no Paco Municipal; 8 onibus eletricos adquiridos sem CO2 com ar-condicionado Wi-Fi e acessibilidade; R$ 5 mi para eletroterminal na Estacao Pinheiros; R$ 30 mi total com recursos federais; empresa Lira opera atualmente; nenhuma proposta de empresa recebida ate a data | tipo_abrangencia=local | polaridade_evento=positivo | tipo_origem_evento=infraestrutura","nao_aplicavel","nao_aplicavel","REVISAR","","REVISAR"
"TL_20260122_005","2026-01-22","Tribuna Liberal","Abuso sexual crianca 10 anos - Jardim Amanda","08","Hortolandia","nao_identificado","PRESSAO_SOCIAL","capital_humano","direta","SMIDS_EXT","alerta","dado_auditavel","","resumo=Idoso de 74 anos preso por beijar crianca de 10 anos na boca no cruzamento da Av. Brasil com a Rua Saldanha Marinho no Jardim Amanda; tentou induzir vitima a entrar em estabelecimento comercial; reconhecido pela vitima e encaminhado a DDM; responde por estupro de vulneravel | tipo_abrangencia=local | polaridade_evento=negativo | tipo_origem_evento=seguranca","Jardim Amanda","alto","REVISAR","","REVISAR"
"TL_20260122_006","2026-01-22","Tribuna Liberal","Abatedouro clandestino interditado - Jardim Novo Angulo","08","Hortolandia","nao_identificado","PRESSAO_SOCIAL","capital_humano","indireta","GOV_ESTADUAL","alta","dado_auditavel","","resumo=DIG de Americana interdita abatedouro clandestino de aves na Estrada Municipal Antonio Nazareno Gomes no Jd. Novo Angulo; aves abatidas em condicoes anti-higienicas prontas para comercializacao; urubus no patio indicavam descarte irregular de residuos; area isolada para pericia tecnica; risco a saude publica identificado | tipo_abrangencia=local | polaridade_evento=negativo | tipo_origem_evento=saude","Jardim Novo Angulo","alto","REVISAR","","REVISAR"
"TL_20260122_007","2026-01-22","Tribuna Liberal","GM recupera moto roubada - Terras de Santa Maria","08","Hortolandia","nao_identificado","PRESSAO_SOCIAL","capital_humano","contextual","SMIDS_EXT","baixa","sinal_smids_ext","","resumo=GM recupera motocicleta Honda NC 700 roubada em 16/01 no bairro Terras de Santa Maria; veiculo encontrado abandonado em area de mata as margens da Av. Faustino Bertolino dos Santos proximo ao numero 70; dois suspeitos fugiram em alta velocidade ao avistar viatura; PC investiga | tipo_abrangencia=local | polaridade_evento=negativo | tipo_origem_evento=seguranca","Terras de Santa Maria","alto","REVISAR","","REVISAR"
"TL_20260123_001","2026-01-23","Tribuna Liberal","MCMV 400 moradias - Jardim Amanda","08","Hortolandia","nao_identificado","GOVERNANCA","infraestrutura_urbana","indireta","GOV_MUNICIPAL","media","Secretario de Habitacao Renato Franceschini; regularizacoes recentes em Jd. Boa Esperanca (~1.400 docs) Jd. Minda (24 familias em predios) Jd. Novo Angulo Parque Peron e Vila da Conquista (~600 titulos desde 2023)","","resumo=Inicio das obras de 400 unidades habitacionais do MCMV no Jardim Amanda; terraplenagem concluida e perfuracao do solo iniciada para implantacao da estrutura; cadastro habitacional soma 32.458 interessados e 3.646 novos cadastros em dez/2025; meta de 8.000 titulos de regularizacao fundiaria ate 2028; aprox 5.000 titulos entregues desde 2021; nova regra do Ministerio das Cidades extingue sorteio para destinacao | tipo_abrangencia=local | polaridade_evento=positivo | tipo_origem_evento=habitacao","nao_aplicavel","nao_aplicavel","REVISAR","","REVISAR"
"TL_20260123_002","2026-01-23","Tribuna Liberal","Crianca com TEA agredida pelo pai - Jardim Amanda","08","Hortolandia","nao_identificado","PRESSAO_SOCIAL","capital_humano","direta","SMIDS_EXT","alerta","R21 aplicada (violencia com risco grave); violencia domestica contra crianca com deficiencia; crianca havia passado a noite na residencia do pai do outro lado da rua; pai apresentava lesao em uma das maos e vestigios de sangue nos pes","","resumo=Crianca de 11 anos com TEA agredida pelo proprio pai de 51 anos na Rua Epitacio Pessoa no Jardim Amanda; hematomas na cabeca e nos bracos e manchas de sangue nas roupas ao retornar da residencia do pai; pai conduzido a Delegacia de Policia e permaneceu preso; crianca encaminhada ao Hospital Municipal Mario Covas para avaliacao medica | tipo_abrangencia=local | polaridade_evento=negativo | tipo_origem_evento=seguranca","Jardim Amanda","alto","REVISAR","","REVISAR"
